1991, 01, 11, 15, 1.8501E+00
1991, 01, 11, 16, 2.0966E+00
1991, 01, 11, 17, 2.2346E+00
1991, 01, 11, 18, 2.3721E+00
1991, 01, 11, 19, 2.5091E+00
1991, 01, 11, 20, 2.9046E+00
1991, 01, 11, 21, 3.3011E+00
1991, 01, 11, 22, 3.6971E+00
1991, 01, 11, 23, 3.8561E+00
1991, 01, 11, 24, 4.0166E+00
1991, 01, 12, 01, 4.1766E+00
1991, 01, 12, 02, 4.0336E+00
1991, 01, 12, 03, 3.8906E+00
1991, 01, 12, 04, 3.7481E+00
1991, 01, 12, 05, 3.2651E+00
1991, 01, 12, 06, 2.7811E+00
1991, 01, 12, 07, 2.2976E+00
1991, 01, 12, 08, 2.6356E+00
1991, 01, 12, 09, 2.9726E+00
1991, 01, 12, 10, 3.3091E+00
1991, 01, 12, 11, 3.5686E+00
1991, 01, 12, 12, 3.8261E+00
1991, 01, 12, 13, 4.0846E+00
1991, 01, 12, 14, 4.1371E+00
1991, 01, 12, 15, 4.1921E+00
1991, 01, 12, 16, 4.2451E+00
1991, 01, 12, 17, 4.0681E+00
1991, 01, 12, 18, 3.8901E+00
1991, 01, 12, 19, 3.7131E+00
1991, 01, 12, 20, 3.5536E+00
1991, 01, 12, 21, 3.3916E+00
1991, 01, 12, 22, 3.2321E+00
1991, 01, 12, 23, 3.0301E+00
1991, 01, 12, 24, 2.8296E+00
1991, 01, 13, 01, 2.6306E+00
1991, 01, 13, 02, 2.2286E+00
1991, 01, 13, 03, 1.8281E+00
1991, 01, 13, 04, 1.4286E+00
1991, 01, 13, 05, 9.2357E-01
1991, 01, 13, 06, 4.2007E-01
1991, 01, 13, 07, -8.5426E-02
1991, 01, 13, 08, 1.2657E-01
1991, 01, 13, 09, 3.3907E-01
1991, 01, 13, 10, 5.5007E-01
1991, 01, 13, 11, 7.9657E-01
1991, 01, 13, 12, 1.0436E+00
1991, 01, 13, 13, 1.2871E+00
1991, 01, 13, 14, 1.3946E+00
1991, 01, 13, 15, 1.5006E+00
1991, 01, 13, 16, 1.6096E+00
1991, 01, 13, 17, 1.0741E+00
1991, 01, 13, 18, 5.3907E-01
1991, 01, 13, 19, 5.5733E-03
1991, 01, 13, 20, 5.0073E-02
1991, 01, 13, 21, 9.4573E-02
1991, 01, 13, 22, 1.3957E-01
1991, 01, 13, 23, 1.2307E-01
1991, 01, 13, 24, 1.0457E-01
1991, 01, 14, 01, 8.9074E-02
1991, 01, 14, 02, -7.3427E-02
1991, 01, 14, 03, -2.3693E-01
1991, 01, 14, 04, -3.9693E-01
1991, 01, 14, 05, -6.3293E-01
1991, 01, 14, 06, -8.6993E-01
1991, 01, 14, 07, -1.1089E+00
1991, 01, 14, 08, -1.5393E-01
1991, 01, 14, 09, 7.9657E-01
1991, 01, 14, 10, 1.7496E+00
1991, 01, 14, 11, 2.8991E+00
1991, 01, 14, 12, 4.0501E+00
1991, 01, 14, 13, 5.2021E+00
1991, 01, 14, 14, 4.9096E+00
1991, 01, 14, 15, 4.6181E+00
1991, 01, 14, 16, 4.3276E+00
1991, 01, 14, 17, 3.0991E+00
1991, 01, 14, 18, 1.8696E+00
1991, 01, 14, 19, 6.4007E-01
1991, 01, 14, 20, 8.5657E-01
1991, 01, 14, 21, 1.0726E+00
1991, 01, 14, 22, 1.2906E+00
1991, 01, 14, 23, 1.4001E+00
1991, 01, 14, 24, 1.5091E+00
1991, 01, 15, 01, 1.6186E+00
1991, 01, 15, 02, 1.6631E+00
1991, 01, 15, 03, 1.7076E+00
1991, 01, 15, 04, 1.7541E+00
1991, 01, 15, 05, 1.7186E+00
1991, 01, 15, 06, 1.6836E+00
1991, 01, 15, 07, 1.6476E+00
1991, 01, 15, 08, 3.0631E+00
1991, 01, 15, 09, 4.4776E+00
1991, 01, 15, 10, 5.8921E+00
1991, 01, 15, 11, 7.1016E+00
1991, 01, 15, 12, 8.3121E+00
1991, 01, 15, 13, 9.5216E+00
1991, 01, 15, 14, 9.7491E+00
1991, 01, 15, 15, 9.9796E+00
1991, 01, 15, 16, 1.0209E+01
1991, 01, 15, 17, 8.3256E+00
1991, 01, 15, 18, 6.4421E+00
1991, 01, 15, 19, 4.5601E+00
1991, 01, 15, 20, 4.0501E+00
1991, 01, 15, 21, 3.5396E+00
1991, 01, 15, 22, 3.0281E+00
1991, 01, 15, 23, 3.4646E+00
1991, 01, 15, 24, 3.9006E+00
1991, 01, 16, 01, 4.3381E+00
1991, 01, 16, 02, 4.4291E+00
1991, 01, 16, 03, 4.5206E+00
1991, 01, 16, 04, 4.6106E+00
1991, 01, 16, 05, 5.2131E+00
1991, 01, 16, 06, 5.8161E+00
1991, 01, 16, 07, 6.4176E+00
1991, 01, 16, 08, 7.5861E+00
1991, 01, 16, 09, 8.7566E+00
1991, 01, 16, 10, 9.9256E+00
1991, 01, 16, 11, 1.1751E+01
1991, 01, 16, 12, 1.3577E+01
1991, 01, 16, 13, 1.5404E+01
1991, 01, 16, 14, 1.5713E+01
1991, 01, 16, 15, 1.6022E+01
1991, 01, 16, 16, 1.6331E+01
1991, 01, 16, 17, 1.5202E+01
1991, 01, 16, 18, 1.4074E+01
1991, 01, 16, 19, 1.2947E+01
1991, 01, 16, 20, 1.2198E+01
1991, 01, 16, 21, 1.1451E+01
1991, 01, 16, 22, 1.0702E+01
1991, 01, 16, 23, 1.0262E+01
1991, 01, 16, 24, 9.8231E+00
1991, 01, 17, 01, 9.3836E+00
1991, 01, 17, 02, 8.8976E+00
1991, 01, 17, 03, 8.4121E+00
1991, 01, 17, 04, 7.9266E+00
1991, 01, 17, 05, 7.3311E+00
1991, 01, 17, 06, 6.7356E+00
1991, 01, 17, 07, 6.1381E+00
1991, 01, 17, 08, 6.4291E+00
1991, 01, 17, 09, 6.7161E+00
1991, 01, 17, 10, 7.0026E+00
1991, 01, 17, 11, 7.2936E+00
1991, 01, 17, 12, 7.5831E+00
1991, 01, 17, 13, 7.8736E+00
1991, 01, 17, 14, 7.6071E+00
1991, 01, 17, 15, 7.3411E+00
1991, 01, 17, 16, 7.0751E+00
1991, 01, 17, 17, 6.3931E+00
1991, 01, 17, 18, 5.7136E+00
1991, 01, 17, 19, 5.0316E+00
1991, 01, 17, 20, 4.8521E+00
1991, 01, 17, 21, 4.6721E+00
1991, 01, 17, 22, 4.4921E+00
1991, 01, 17, 23, 4.2306E+00
1991, 01, 17, 24, 3.9686E+00
1991, 01, 18, 01, 3.7066E+00
1991, 01, 18, 02, 3.4901E+00
1991, 01, 18, 03, 3.2731E+00
1991, 01, 18, 04, 3.0561E+00
1991, 01, 18, 05, 2.7736E+00
1991, 01, 18, 06, 2.4936E+00
1991, 01, 18, 07, 2.2116E+00
1991, 01, 18, 08, 2.8691E+00
1991, 01, 18, 09, 3.5291E+00
1991, 01, 18, 10, 4.1871E+00
1991, 01, 18, 11, 4.8801E+00
1991, 01, 18, 12, 5.5716E+00
1991, 01, 18, 13, 6.2631E+00
1991, 01, 18, 14, 6.3216E+00
1991, 01, 18, 15, 6.3806E+00
1991, 01, 18, 16, 6.4366E+00
1991, 01, 18, 17, 5.0556E+00
1991, 01, 18, 18, 3.6726E+00
1991, 01, 18, 19, 2.2921E+00
1991, 01, 18, 20, 1.9181E+00
1991, 01, 18, 21, 1.5461E+00
1991, 01, 18, 22, 1.1751E+00
1991, 01, 18, 23, 8.0807E-01
1991, 01, 18, 24, 4.4157E-01
1991, 01, 19, 01, 7.6573E-02
1991, 01, 19, 02, 1.1307E-01
1991, 01, 19, 03, 1.5357E-01
1991, 01, 19, 04, 1.9307E-01
1991, 01, 19, 05, 4.7073E-02
1991, 01, 19, 06, -9.8927E-02
1991, 01, 19, 07, -2.4393E-01
1991, 01, 19, 08, 1.7111E+00
1991, 01, 19, 09, 3.6636E+00
1991, 01, 19, 10, 5.6166E+00
1991, 01, 19, 11, 7.1351E+00
1991, 01, 19, 12, 8.6546E+00
1991, 01, 19, 13, 1.0173E+01
1991, 01, 19, 14, 1.0278E+01
1991, 01, 19, 15, 1.0383E+01
1991, 01, 19, 16, 1.0486E+01
1991, 01, 19, 17, 8.6181E+00
1991, 01, 19, 18, 6.7491E+00
1991, 01, 19, 19, 4.8826E+00
1991, 01, 19, 20, 4.3976E+00
1991, 01, 19, 21, 3.9151E+00
1991, 01, 19, 22, 3.4311E+00
1991, 01, 19, 23, 3.3531E+00
1991, 01, 19, 24, 3.2781E+00
1991, 01, 20, 01, 3.2006E+00
1991, 01, 20, 02, 3.1926E+00
1991, 01, 20, 03, 3.1861E+00
1991, 01, 20, 04, 3.1801E+00
1991, 01, 20, 05, 2.9106E+00
1991, 01, 20, 06, 2.6411E+00
1991, 01, 20, 07, 2.3721E+00
1991, 01, 20, 08, 3.8816E+00
1991, 01, 20, 09, 5.3901E+00
1991, 01, 20, 10, 6.9006E+00
1991, 01, 20, 11, 8.0231E+00
1991, 01, 20, 12, 9.1456E+00
1991, 01, 20, 13, 1.0270E+01
1991, 01, 20, 14, 1.0562E+01
1991, 01, 20, 15, 1.0856E+01
1991, 01, 20, 16, 1.1149E+01
1991, 01, 20, 17, 1.0208E+01
1991, 01, 20, 18, 9.2661E+00
1991, 01, 20, 19, 8.3246E+00
1991, 01, 20, 20, 8.1261E+00
1991, 01, 20, 21, 7.9281E+00
1991, 01, 20, 22, 7.7296E+00
1991, 01, 20, 23, 7.5956E+00
1991, 01, 20, 24, 7.4611E+00
1991, 01, 21, 01, 7.3271E+00
1991, 01, 21, 02, 7.0826E+00
1991, 01, 21, 03, 6.8396E+00
1991, 01, 21, 04, 6.5981E+00
1991, 01, 21, 05, 6.4941E+00
1991, 01, 21, 06, 6.3896E+00
1991, 01, 21, 07, 6.2861E+00
1991, 01, 21, 08, 5.6066E+00
1991, 01, 21, 09, 4.9286E+00
1991, 01, 21, 10, 4.2491E+00
1991, 01, 21, 11, 3.7126E+00
1991, 01, 21, 12, 3.1756E+00
1991, 01, 21, 13, 2.6386E+00
1991, 01, 21, 14, 2.1611E+00
1991, 01, 21, 15, 1.6881E+00
1991, 01, 21, 16, 1.2101E+00
1991, 01, 21, 17, 4.7207E-01
1991, 01, 21, 18, -2.6843E-01
